condition,env,reference,policy_path,seed,episodes,alpha,noise_type,jitter_sigma,dropout_p,dropout_mode,use_masked_reward,bias_magnitude,bias_axis,bias_target,reward_type,huber_delta,n_samples,pearson_r,pearson_p,spearman_r,spearman_p,mean_clean_reward,mean_noisy_reward,mean_clean_keypoint_mse,mean_noisy_keypoint_mse,mean_masked_noisy_keypoint_mse,mean_visibility_frac
dropout_zero_p_0.30,Walker2d-v5,data/references/walker2d_v5_reference_expert_seed0_10k.npz,results/dropout_zero_p_0.30_seed0/policy.zip,0,5,5.0,dropout,0.0,0.3,zero,False,0.0,0,none,squared,0.05,795,0.27221837508279434,5.659821096176181e-15,0.3246175987107248,5.776136242161914e-21,0.6209684834938773,0.12876059896245262,0.02037876128345505,0.10373691659780042,0.020067764726871322,0.7017071121706153
