episode,t,clean_reward,noisy_reward,env_reward,clean_keypoint_mse,noisy_keypoint_mse,masked_noisy_keypoint_mse,visibility_frac
0,0,0.9962948800512949,0.9994655889018702,1.2818798648855254,5.302857971400954e-05,5.302857971400954e-05,5.345539466361515e-05,0.4285714328289032
0,1,0.9944492364162392,0.9986775441272515,1.1658786297201709,7.95175219536759e-05,7.95175219536759e-05,0.00013233310892246664,0.5714285969734192
0,2,0.9937987312602067,0.9991393719276752,1.0336884168996485,8.88653812580742e-05,8.88653812580742e-05,8.609986252849922e-05,0.8571428656578064
0,3,0.9930115858697328,0.9989986520151455,0.9311451962627229,0.00010018494504038244,0.00010018494504038244,0.00010018496686825529,1.0
0,4,0.9897428582099731,0.9975154815017593,0.999800294698586,0.000147287268191576,0.000147287268191576,0.00024876100360415876,0.5714285969734192
0,5,0.98329226363002,0.9975959109131212,0.979913381309252,0.00024069838400464505,0.00024069838400464505,0.0002406983549008146,1.0
0,6,0.9724079381414101,0.9973496289189436,0.9448850956359587,0.000399712473154068,0.000399712473154068,0.00026538895326666534,0.7142857313156128
0,7,0.9557082375160026,0.9924779988292003,0.9127904705041566,0.000647180073428899,0.000647180073428899,0.0007550434092991054,0.8571428656578064
0,8,0.9310944904429421,0.9878125394090371,1.0275473672198177,0.0010199217358604074,0.0010199217358604074,0.0012262336676940322,0.5714285969734192
0,9,0.9004370146638143,0.9808679890410449,1.083019097506544,0.0014982151333242655,0.0014982151333242655,0.001931739621795714,0.5714285969734192
0,10,0.8812184913812654,0.9820979403663144,1.0588682608185807,0.0018064239993691444,0.0018064239993691444,0.0018064239993691444,1.0
0,11,0.8725937570206763,0.9746417369432762,1.0969860722195013,0.001946931006386876,0.001946931006386876,0.0025685324799269438,0.5714285969734192
0,12,0.8705090236824488,0.9343717822846274,1.1379147493737212,0.0019811021629720926,0.0019811021629720926,0.006788086611777544,0.2857142984867096
0,13,0.8771402952577452,0.9931911119821772,1.2333644536956465,0.0018726903945207596,0.0018726903945207596,0.0006832174258306623,0.7142857313156128
0,14,0.8891040972592182,0.9724382566905375,1.2839452959211024,0.0016791565576568246,0.0016791565576568246,0.002794869476929307,0.5714285969734192
0,15,0.8991454537218905,0.9927703652749783,1.241259790305629,0.0015187208773568273,0.0015187208773568273,0.0007255895179696381,0.4285714328289032
0,16,0.9083225003112986,0.9855140936227877,1.1673640726269023,0.0013736541150137782,0.0013736541150137782,0.0014591851504519582,0.8571428656578064
0,17,0.9168698596103458,0.9828899565719487,1.0739576597273954,0.0012398535618558526,0.0012398535618558526,0.001725811162032187,0.7142857313156128
0,18,0.9208871821849149,0.9882950779575548,1.016328987396679,0.0011773963924497366,0.0011773963924497366,0.0011773963924497366,1.0
0,19,0.9331291131259429,0.9961869726521572,1.15309192048973,0.0009887386113405228,0.0009887386113405228,0.0003820315469056368,0.5714285969734192
0,20,0.9411438831968517,0.9824512794657199,1.1300346382184465,0.0008665607310831547,0.0008665607310831547,0.0017704524798318744,0.4285714328289032
0,21,0.9456533851702006,0.98893206987457,1.1297629236549755,0.0007982739480212331,0.0007982739480212331,0.0011129635386168957,0.7142857313156128
0,22,0.9494102942821584,0.9914029414871561,0.9746368783716217,0.0007416317821480334,0.0007416317821480334,0.0008634226396679878,0.8571428656578064
0,23,0.951719823074437,0.9901679706529379,0.9354080864020499,0.0007069227867759764,0.0007069227867759764,0.0009880682919174433,0.7142857313156128
0,24,0.9524881402194803,0.9879262970611927,0.9425049327558693,0.0006953946431167424,0.0006953946431167424,0.0012147182133048773,0.5714285969734192
0,25,0.9528944356419049,0.9919903905665185,0.9762022252369794,0.0006893021636642516,0.0006893021636642516,0.0008041858673095703,0.8571428656578064
0,26,0.9527733593702212,0.984456679207109,1.042262982992263,0.000691117369569838,0.000691117369569838,0.0015665384707972407,0.4285714328289032
0,27,0.9489579974188158,0.987376717141417,1.207175513349355,0.0007484391680918634,0.0007484391680918634,0.0012703633401542902,0.5714285969734192
0,28,0.9506745524928718,0.9879573927387818,1.330200533652521,0.0007226212765090168,0.0007226212765090168,0.0012115706922486424,0.5714285969734192
