condition,env,reference,policy_path,seed,episodes,alpha,noise_type,jitter_sigma,dropout_p,dropout_mode,use_masked_reward,bias_magnitude,bias_axis,bias_target,reward_type,huber_delta,n_samples,pearson_r,pearson_p,spearman_r,spearman_p,mean_clean_reward,mean_noisy_reward,mean_clean_keypoint_mse,mean_noisy_keypoint_mse,mean_masked_noisy_keypoint_mse,mean_visibility_frac
jitter_sigma_0.05,Walker2d-v5,data/references/walker2d_v5_reference_expert_seed0_10k.npz,results/jitter_sigma_0.05_seed0/policy.zip,0,5,5.0,jitter,0.05,0.0,hold,False,0.0,0,none,squared,0.05,795,0.9037503066240966,1.9019509311046252e-294,0.7202784990968816,4.323836119169147e-128,0.8688350214926308,0.7341785983623783,0.002411426073328739,0.004888969149994049,0.004888969143331285,1.0
