condition,env,reference,policy_path,seed,episodes,alpha,noise_type,jitter_sigma,dropout_p,dropout_mode,use_masked_reward,bias_magnitude,bias_axis,bias_target,reward_type,huber_delta,n_samples,pearson_r,pearson_p,spearman_r,spearman_p,mean_clean_reward,mean_noisy_reward,mean_clean_keypoint_mse,mean_noisy_keypoint_mse,mean_masked_noisy_keypoint_mse,mean_visibility_frac
jitter_sigma_0.05,Walker2d-v5,data/references/walker2d_v5_reference_expert_seed0_10k.npz,results/jitter_sigma_0.05_seed1/policy.zip,1,5,5.0,jitter,0.05,0.0,hold,False,0.0,0,none,squared,0.05,795,0.9669260982795126,0.0,0.9141950425097304,0.0,0.5770595325054712,0.48794159853015195,0.018638621165089134,0.021153340734974862,0.02115334075606141,1.0
