condition,env,reference,policy_path,seed,episodes,alpha,noise_type,jitter_sigma,dropout_p,dropout_mode,use_masked_reward,bias_magnitude,bias_axis,bias_target,reward_type,huber_delta,n_samples,pearson_r,pearson_p,spearman_r,spearman_p,mean_clean_reward,mean_noisy_reward,mean_clean_keypoint_mse,mean_noisy_keypoint_mse,mean_masked_noisy_keypoint_mse,mean_visibility_frac
bias_feet_0.10,Walker2d-v5,data/references/walker2d_v5_reference_expert_seed0_10k.npz,results/bias_feet_0.10_seed0/policy.zip,0,5,5.0,bias,0.0,0.0,hold,False,0.1,0,feet,squared,0.05,795,0.9836556177196558,0.0,0.9767572714578071,0.0,0.6675571259106308,0.5416396148015026,0.014970999042806106,0.020745655202669966,0.020745655079225794,1.0
