condition,env,reference,policy_path,seed,episodes,alpha,noise_type,jitter_sigma,dropout_p,dropout_mode,use_masked_reward,bias_magnitude,bias_axis,bias_target,reward_type,huber_delta,n_samples,pearson_r,pearson_p,spearman_r,spearman_p,mean_clean_reward,mean_noisy_reward,mean_clean_keypoint_mse,mean_noisy_keypoint_mse,mean_masked_noisy_keypoint_mse,mean_visibility_frac
dropout_zero_p_0.30,Walker2d-v5,data/references/walker2d_v5_reference_expert_seed0_10k.npz,results/dropout_zero_p_0.30_seed1/policy.zip,1,5,5.0,dropout,0.0,0.3,zero,False,0.0,0,none,squared,0.05,795,0.2929423732855765,3.386261873023592e-17,0.42798374745262835,9.517630315544256e-37,0.5126066034060185,0.10353103636368567,0.04062447852775336,0.12188897391280772,0.03952336908363587,0.6970350542908195
