episode,t,clean_reward,noisy_reward,env_reward,clean_keypoint_mse,noisy_keypoint_mse,masked_noisy_keypoint_mse,visibility_frac
0,0,0.9987475956566277,0.9987475956566277,1.1280867899308449,1.7902702893479727e-05,1.7902702893479727e-05,1.7902702893479727e-05,1.0
0,1,0.996306807626171,0.996306807626171,1.0936401713752808,5.285755833028816e-05,5.285755833028816e-05,5.285755833028816e-05,1.0
0,2,0.9956449351935084,0.9956449351935084,0.9462612582478135,6.23510786681436e-05,6.23510786681436e-05,6.23510786681436e-05,1.0
0,3,0.9960352025503827,0.9960352025503827,0.8465126472997488,5.675254578818567e-05,5.675254578818567e-05,5.675254578818567e-05,1.0
0,4,0.9957521990582447,0.9957521990582447,0.924894759365965,6.081212268327363e-05,6.081212268327363e-05,6.081212268327363e-05,1.0
0,5,0.9946048411391628,0.9946048411391628,0.9441305766036227,7.728235505055636e-05,7.728235505055636e-05,7.728236232651398e-05,1.0
0,6,0.9920877543416199,0.9920877543416199,0.9417613561191759,0.00011348161933710799,0.00011348161933710799,0.00011348161933710799,1.0
0,7,0.9872170830052232,0.9872170830052232,0.9092815811805012,0.00018379032553639263,0.00018379032553639263,0.0001837903109844774,1.0
0,8,0.978198086013861,0.978198086013861,0.8160028261241865,0.0003149012627545744,0.0003149012627545744,0.0003149012627545744,1.0
0,9,0.9635400468145415,0.9635400468145415,0.7410814255311202,0.0005305889644660056,0.0005305889644660056,0.0005305889644660056,1.0
0,10,0.9519237737770548,0.9519237737770548,0.8097546979891626,0.0007038616458885372,0.0007038616458885372,0.0007038616458885372,1.0
0,11,0.9469128434205747,0.9469128434205747,0.9030619439006657,0.000779260415583849,0.000779260415583849,0.000779260357376188,1.0
0,12,0.947431540461349,0.947431540461349,1.072459738209206,0.0007714371313340962,0.0007714371313340962,0.0007714371313340962,1.0
0,13,0.9505314054234909,0.9505314054234909,1.166172739256698,0.0007247725734487176,0.0007247725734487176,0.0007247725152410567,1.0
0,14,0.9521642537232252,0.9521642537232252,1.1667450574944591,0.0007002531201578677,0.0007002531201578677,0.0007002531783655286,1.0
0,15,0.9523757146979932,0.9523757146979932,1.2138338234010122,0.0006970809190534055,0.0006970809190534055,0.0006970809190534055,1.0
0,16,0.9511549728913223,0.9511549728913223,1.2469708411367764,0.0007154038758017123,0.0007154038758017123,0.0007154038758017123,1.0
0,17,0.9490716458471123,0.9490716458471123,1.2664027907739563,0.0007467283867299557,0.0007467283867299557,0.0007467283867299557,1.0
0,18,0.950836653683256,0.950836653683256,1.2769704733023948,0.0007201856351457536,0.0007201856351457536,0.0007201856351457536,1.0
0,19,0.9538713952235242,0.9538713952235242,1.363647959372582,0.0006746632279828191,0.0006746632279828191,0.0006746631697751582,1.0
0,20,0.9578625862405696,0.9578625862405696,1.3654230093261195,0.0006150135886855423,0.0006150135886855423,0.0006150135886855423,1.0
0,21,0.952713944980744,0.952713944980744,1.4642344353030388,0.0006920084124431014,0.0006920084124431014,0.0006920083542354405,1.0
0,22,0.9447466421304562,0.9447466421304562,1.502502149198144,0.0008119783597066998,0.0008119783597066998,0.0008119784179143608,1.0
0,23,0.9369884850056581,0.9369884850056581,1.1512107756983072,0.0009297754731960595,0.0009297754731960595,0.0009297755314037204,1.0
0,24,0.9365696030910521,0.9365696030910521,1.028751644818781,0.000936163472943008,0.000936163472943008,0.000936163414735347,1.0
0,25,0.9341125982546835,0.9341125982546835,0.9819570776846775,0.0009736898355185986,0.0009736898355185986,0.0009736898937262595,1.0
