condition,env,reference,policy_path,seed,episodes,alpha,noise_type,jitter_sigma,dropout_p,dropout_mode,use_masked_reward,bias_magnitude,bias_axis,bias_target,reward_type,huber_delta,n_samples,pearson_r,pearson_p,spearman_r,spearman_p,mean_clean_reward,mean_noisy_reward,mean_clean_keypoint_mse,mean_noisy_keypoint_mse,mean_masked_noisy_keypoint_mse,mean_visibility_frac
dropout_masked_p_0.30,Walker2d-v5,data/references/walker2d_v5_reference_expert_seed0_10k.npz,results/dropout_masked_p_0.30_seed1/policy.zip,1,5,5.0,dropout,0.0,0.3,mask,True,0.0,0,none,squared,0.05,795,0.8640312405761428,1.441310114449756e-238,0.8946695599570018,9.66078677129027e-280,0.619848371615425,0.8650211338608994,0.02055059790319611,0.02055059790319611,0.019919558118428837,0.6970350542908195
