condition,env,reference,policy_path,seed,episodes,alpha,noise_type,jitter_sigma,dropout_p,dropout_mode,use_masked_reward,bias_magnitude,bias_axis,bias_target,reward_type,huber_delta,n_samples,pearson_r,pearson_p,spearman_r,spearman_p,mean_clean_reward,mean_noisy_reward,mean_clean_keypoint_mse,mean_noisy_keypoint_mse,mean_masked_noisy_keypoint_mse,mean_visibility_frac
dropout_hold_p_0.10,Walker2d-v5,data/references/walker2d_v5_reference_expert_seed0_10k.npz,results/dropout_hold_p_0.10_seed1/policy.zip,1,5,5.0,dropout,0.0,0.1,hold,False,0.0,0,none,squared,0.05,795,0.999969719165964,0.0,0.9998168209041023,0.0,0.6652923054829559,0.6650998828834846,0.011846652953697785,0.011874361383060484,0.012015989356203124,0.8993710749929056
