condition,env,reference,policy_path,seed,episodes,alpha,noise_type,jitter_sigma,dropout_p,dropout_mode,use_masked_reward,bias_magnitude,bias_axis,bias_target,reward_type,huber_delta,n_samples,pearson_r,pearson_p,spearman_r,spearman_p,mean_clean_reward,mean_noisy_reward,mean_clean_keypoint_mse,mean_noisy_keypoint_mse,mean_masked_noisy_keypoint_mse,mean_visibility_frac
bias_feet_0.05,Walker2d-v5,data/references/walker2d_v5_reference_expert_seed0_10k.npz,results/bias_feet_0.05_seed2/policy.zip,2,5,5.0,bias,0.0,0.0,hold,False,0.05,0,feet,squared,0.05,795,0.9942756278738264,0.0,0.9814802351666131,0.0,0.7260584551135922,0.6638209680234922,0.010441208340082268,0.012625077680784202,0.012625077723286776,1.0
